AUTHORS,YEAR,TITLE,JOURNAL,LPAGES,UPAGES,DOI,ABSTRACT,id,include,screened_by,include_article_review,exclude_reason,notes
"Tom Forge, Tom Walters, Carol Koch",2014,Use of Composted Dairy Manure Solids Mulch for Raspberry: Influences on   Soil Nematode Communities and N and P Availability,COMPOST SCIENCE \& UTILIZATION,230-241,230-241,10.1080/1065657X.2014.930677,"ABSTRACT.   The effects of mulches of dairy manure solids (DMS) and composted dairy   manure solids (CDMS) on soil N and P dynamics, nematode community   structure, and root growth were studied over three years in a new field   of raspberry planted in northwestern Washington. Five fertilizer/mulch   treatments were applied to 16-m-long row plots: (1) 34kg N ha(-1)   applied as granular fertilizer in April; (2) 34kg N ha(-1) applied in   May; (3) split application of 34kg N ha(-1) April + 34kg N ha(-1) May;   (4) 34kg N ha(-1) fertilizer + DMS; and (5) 34kg N ha(-1) fertilizer +   CDMS. Cumulative applications of DMS and CDMS were 28 and 49 Mg dry   material ha(-1) concentrated on the raspberry row, respectively.   Adsorption of NO3-N and P onto anion-exchange resins, and October soil   NO3-N concentrations, were lower in mulched soil than in non-mulched   soil, but leaf N concentrations were greater in mulch treatments. Fine   root biomass and the abundances of bacterivorous, fungivorous, and   omnivorous-predacious nematodes, and the nematode Structure Index were   greater in mulched soil than in non-mulched soil. Mulches had no effect   on root-lesion nematodes (Pratylenchus penetrans) infecting roots. Our   results suggest that mulches of composted or non-composted DMS can   enhance root growth, overall soil biological activity, and nutrient   acquisition while also reducing soil mineral N pools and the risk of   nitrate leaching. There were no substantial differences between   composted and non-composted DMS.",1792,NO,RO,,,
"Kevin B. Lunde, Vincent H. Resh, Pieter T. J. Johnson",2012,Using an ecosystem-level manipulation to understand host-parasite   interactions and how they vary with study venue,ECOSPHERE,NA,NA,10.1890/ES12-00001.1,"We investigated interactions between the virulent trematode Ribeiroia   ondatrae, which has been linked to amphibian malformations across the   United States, and its amphibian host (Pseudacris regilla) using a   hierarchical approach involving multi-year regional field surveys,   replicated pond enclosures, and an unreplicated ecosystem manipulation   of parasite infection. Results of this multi-tiered approach provide   strong evidence of the causal linkage between infection and   malformations while offering additional insights about the influence of   experimental venue on effect size. Among years and across 18 wetlands in   northern California, Ribeiroia infection was a strong predictor of   malformation frequency, which ranged from 0 to 77\% at all sites (n =   6,511). Correspondingly, the addition of >500 Ribeiroia infected snails   to an experimentally divided wetland using a three-year Before After   Control Impact (BACI) design caused sharp increases in Ribeiroia   infection and severe malformations in P. regilla during the manipulation   year (but not pre- or post-manipulation). These results were   complemented by the findings from a replicated (n = 16)   enclosure/exclosure study conducted on both sides of the divided wetland   (Hog Lake), which showed increased infection and malformations only   among larvae within cages that allowed parasite entry and only on the   manipulated side. No differences in mortality were observed among   animals as a function of cage type. A comparison of the slope between   observed infection and malformations as a function of venue (previous   laboratory work and the two spatial scales of this study (cages and   whole-pond)) indicated that small-scale experiments exhibit stronger   effects relative to results from larger spatial extents. Multi-year   sampling also indicated that malformed frogs were unlikely to return as   breeding adults, highlighting the potential for population-level impacts   associated with high Ribeiroia infections. Taken together, these results   provide support for the causal relationship between Ribeiroia infection   and amphibian malformations under realistic conditions while   simultaneously emphasizing the influence of study venue on the strength   of this relationship.",1793,NO,RO,,,
"Min Song, Shuishui Jing, Yaqiong Zhou, Yan Hui, Lili Zhu, Feng Wang, Dafeng Hui, Lin Jiang, Shiqiang Wan",2015,Dynamics of soil nematode communities in wheat fields under different   nitrogen management in Northern China Plain,EUROPEAN JOURNAL OF SOIL BIOLOGY,13-20,13-20,10.1016/j.ejsobi.2015.09.002,"The temporal dynamics of nematode abundance and community composition   were monitored in a nitrogen (N) fertilization experiment during the   main growth stages of winter wheat in Northern China Plain. A randomized   complete block design was used with four levels of N fertilization (50,   100, 150 and 300 kg N ha(-1) y(-1) denoted as N1, N2, N3 and N4,   respectively). The results showed that winter wheat aboveground biomass   increased but soil pH decreased with elevating N fertilization. Total   nematode abundance reached the highest values at the shooting stage of   wheat, and was significantly increased by the N fertilization. On the   contrary, nematode generic richness declined with increasing N   fertilization. The relative abundance of bacterivores showed minor   changes among different fertilization treatments whereas that of   fungivores was suppressed by the N4 treatment. Plant parasites were the   most abundant under the N2 treatment. The relative abundance of   omnivores predators declined with increasing N fertilization. The   results indicate that trophic groups have distinctive responses to   different levels of N fertilization, and N fertilization may induce an   abundant but simple nematode community in the winter wheat field of   North China Plain. Our findings also highlight the potential of adequate   N application to reduce plant parasites and to control agriculture   pests. (C) 2015 Elsevier Masson SAS. All rights reserved.",1794,NO,RO,,,
"Michael R. Heath, Douglas C. Speirs, John H. Steele",2014,Understanding patterns and processes in models of trophic cascades,ECOLOGY LETTERS,101-114,101-114,10.1111/ele.12200,"Climate fluctuations and human exploitation are causing global changes   in nutrient enrichment of terrestrial and aquatic ecosystems and   declining abundances of apex predators. The resulting trophic cascades   have had profound effects on food webs, leading to significant economic   and societal consequences. However, the strength of cascades-that is the   extent to which a disturbance is diminished as it propagates through a   food web-varies widely between ecosystems, and there is no formal theory   as to why this should be so. Some food chain models reproduce cascade   effects seen in nature, but to what extent is this dependent on their   formulation? We show that inclusion of processes represented   mathematically as density-dependent regulation of either consumer uptake   or mortality rates is necessary for the generation of realistic   top-down' cascades in simple food chain models. Realistically modelled   bottom-up' cascades, caused by changing nutrient input, are also   dependent on the inclusion of density dependence, but especially on   mortality regulation as a caricature of, e.g. disease and parasite   dynamics or intraguild predation. We show that our conclusions, based on   simple food chains, transfer to a more complex marine food web model in   which cascades are induced by varying river nutrient inputs or fish   harvesting rates.",1795,NO,RO,,,
"Tracey McDole Somera, Barbara Bailey, Katie Barott, Juris Grasis, Mark Hatay, Brett J. Hilton, Nao Hisakawa, Bahador Nosrat, James Nulton, Cynthia B. Silveira, Chris Sullivan, Russell E. Brainard, Forest Rohwer",2016,Energetic differences between bacterioplankton trophic groups and coral   reef resistance,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,NA,NA,10.1098/rspb.2016.0467,"Coral reefs are among the most productive and diverse marine ecosystems   on the Earth. They are also particularly sensitive to changing energetic   requirements by different trophic levels. Microbialization specifically   refers to the increase in the energetic metabolic demands of microbes   relative to macrobes and is significantly correlated with increasing   human influence on coral reefs. In this study, metabolic theory of   ecology is used to quantify the relative contributions of two broad   bacterioplankton groups, autotrophs and heterotrophs, to energy flux on   27 Pacific coral reef ecosystems experiencing human impact to varying   degrees. The effective activation energy required for photosynthesis is   lower than the average energy of activation for the biochemical   reactions of the Krebs cycle, and changes in the proportional abundance   of these two groups can greatly affect rates of energy and materials   cycling. We show that reef-water communities with a higher proportional   abundance of microbial autotrophs expend more metabolic energy per gram   of microbial biomass. Increased energy and materials flux through fast   energy channels (i.e. water-column associated microbial autotrophs) may   dampen the detrimental effects of increased heterotrophic loads (e.g.   coral disease) on coral reef systems experiencing anthropogenic   disturbance.",1796,NO,RO,,,
"Alexandra H. Campbell, Tilmann Harder, Shaun Nielsen, Staffan Kjelleberg, Peter D. Steinberg",2011,Climate change and disease: bleaching of a chemically defended seaweed,GLOBAL CHANGE BIOLOGY,2958-2970,2958-2970,10.1111/j.1365-2486.2011.02456.x,"Disease is emerging as an important impact of global climate change, due   to the effects of environmental change on host organisms and their   pathogens. Climate-mediated disease can have severe consequences in   natural systems, particularly when ecosystem engineers, such as   habitat-formers or top predators are affected, as any impacts can   cascade throughout entire food webs. In temperate marine ecosystems,   seaweeds are the dominant habitat-formers on rocky reefs. We   investigated a putative bleaching disease affecting Delisea pulchra, a   chemically defended seaweed that occurs within a global warming   `hot-spot' and assessed how patterns of this phenomenon were influenced   by ocean temperature, solar radiation, algal chemical defences and   microbial pathogens. Warmer waters were consistently and positively   correlated with higher frequencies of bleaching in seaweed populations,   but patterns of bleaching were not consistently influenced by light   levels. Bleached thalli had low levels of antibacterial chemical   defences relative to healthy conspecifics and this was observed across   entire thalli of partially bleached algae. Microbial communities   associated with bleached algae were distinct from those on the surfaces   of healthy seaweeds. Direct testing of the importance of algal chemical   defences, done here for the first time in the field, demonstrated that   they protected the seaweed from bleaching. Treatment of algal thalli   with antibiotics reduced the severity of bleaching in experimental   algae, especially at high water temperatures. These results indicate   that bleaching in D. pulchra is the result of temperature-mediated   bacterial infections and highlight the potential for warming to   influence disease dynamics by stressing hosts. Understanding the complex   ways in which global change may affect important organisms such as   habitat-forming seaweeds, is essential for the management and   conservation of natural resources.",1797,NO,RO,,,
"Peter A. Hamback, Majbritt Vogt, Teja Tscharntke, Carsten Thies, Goran Englund",2007,Top-down and bottom-up effects on the spatiotemporal dynamics of cereal   aphids: testing scaling theory for local density,OIKOS,1995-2006,1995-2006,10.1111/j.2007.0030-1299.15800.x,"The relationship between density and area depends on local growth rates   and the area-dependence of migration rates. These rates vary among taxa   due to dispersal behaviour, plot productivity and natural enemy impact.   Previous studies in aphids suggest that aphid densities are highest in   patches of intermediate sizes, and lower in small and large patches. The   suggested mechanism causing these patterns is that the dispersal   behaviour in aphids creates a mixture of area- and perimeter-dependent   migration rates. In this paper, we used these predictions to examine the   additional consequences of nutrient availability and natural enemies on   the density-area relationship. The derived predictions were compared to   data from a system with three aphid species, a set of aphid parasitoids   and generalist natural enemies, and at two levels of plant nutrient   availability. We find that predictions from the model based only on   dispersal and local growth agree with the temporal dynamics of   density-area relationships for aphids in high nutrient patches. In   patches with low nutrients, high parasitism rates appeared to cause a   negative density-area relationship for aphids, thereby deviating from   predictions driven by the aphids' dispersal behavior. Hence, the   dispersal model with scale-dependent migration rates can provide a   useful tool for understanding insect distribution in patch size   gradients, but the relative importance of top-down effects can   completely change with plot productivity.",1798,NO,RO,,,
"Stephanie Gibot-Leclerc, Georges Salle, Xavier Reboud, Delphine Moreau",2012,What are the traits of Phelipanche ramosa (L.) Pomel that contribute to   the success of its biological cycle on its host Brassica napus L.?,FLORA,512-521,512-521,10.1016/j.flora.2012.06.011,"In France, the fact that the holoparasitic plant Phelipanche ramosa has   adapted to oilseed rape over the past two decades is deeply worrying, as   it can cause over 80\% yield losses. Its distribution area and the range   of its host plants, whether they are cultivated plants or weeds, are   expanding dramatically. As no natural regression of the infestation has   been recorded so far, we undertook a detailed study of the different   steps of the biological cycle of the P. ramosa/oilseed rape pathosystem   to determine the adaptive traits that favour the parasite's success. We   combined experimental approaches involving controlled conditions with in   vitro and in pot co-cultivation on the one hand and a field trial on the   other hand. These experiments allowed us to determine a 4-mm zone around   host roots within which oilseed rape root exudates stimulate the   germination of P. ramosa, the early action of host root exudates and the   rapid fixation of the parasite on host roots. We also unveiled that P.   ramosa was able to tune its biological cycle to that of oilseed rape.   The important trophic relationships between the parasite and its host   induced phenotypic (dwarfism, leaf chlorosis, silique abortion) as well   as agronomical (90\% yield losses) consequences on oilseed rape. Our   results can constitute a relevant basis for further experimental   studies. The research perspectives they open will focus on key-processes   of the host-parasite relationship, and more particularly on the trophic   relationships that are set up as far as carbon assimilates and minerals   such as nitrogen are concerned. (C) 2012 Elsevier GmbH. All rights   reserved.",1799,NO,RO,,,
"Ryan F. Hechinger, Kevin D. Lafferty, Armand M. Kuris",2008,Diversity increases biomass production for trematode parasites in snails,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2707-2714,2707-2714,10.1098/rspb.2008.0875,"Increasing species diversity typically increases biomass in experimental   assemblages. But there is uncertainty concerning the mechanisms of   diversity effects and whether experimental findings are relevant to   ecological process in nature. Hosts for parasites provide natural,   discrete replicates of parasite assemblages. We considered how diversity   affects standing-stock biomass for a highly interactive parasite guild:   trematode parasitic castrators in snails. In 185 naturally occurring   habitat replicates (individual hosts), diverse parasite assemblages had   greater biomass than single-species assemblages, including those of   their most productive species. Additionally, positive diversity effects   strengthened as species segregated along a secondary niche axis (space).   The most subordinate species-also the most productive when alone-altered   the general positive effect, and was associated with negative diversity   effects on biomass. These findings, on a previously unstudied consumer   class, extend previous research to illustrate that functional diversity   and species identity may generally both explain how diversity influences   biomass production in natural assemblages of competing species.",1800,NO,RO,,,
"Leonard Santisteban, Craig W. Benkman, Trevor Fetz, Julie W. Smith",2012,Survival and population size of a resident bird species are declining as   temperature increases,JOURNAL OF ANIMAL ECOLOGY,352-363,352-363,10.1111/j.1365-2656.2011.01918.x,"1. A large number of migratory bird species appear to be declining as   the result of climate change, but whether resident bird species have or   will be adversely affected by climate change is less clear. We focus on   the South Hills crossbill (Loxia curvirostra complex), which is endemic   to about 70 km(2) of Rocky Mountain lodgepole pine (Pinus contorta   latifolia) forest in southern Idaho, USA.   2. Our results indicate that the South Hills crossbill has declined by   over 60\% between 2003 and 2008, and that decreasing adult survival   drives this population decline.   3. We evaluated the relative support for multiple hypotheses linking   crossbill survival to climate, an ectoparasitic mite (scaly-leg mites   Knemidokoptes jamaicensis), and the recent emergence of West Nile virus.   Changes in adult apparent survival rate were closely associated with   average spring and annual temperatures, and with high temperatures (>=   32 degrees C) during summer, which have increased during the last   decade. In contrast, there was little evidence that scaly-leg mites or   West Nile virus contributed to recent declines in adult survival.   4. The most probable mechanism causing the decline in adult survival and   population size is a decrease in the availability of their primary food   resource, seeds in serotinous pine cones. Cone production has declined   with increasing annual temperatures, and these cones appear to be   prematurely opening owing to increasingly hot summer conditions   releasing their seeds and reducing the carrying capacity for crossbills   later in the year.   5. In light of regional climate change forecasts, which include an   increase in both annual temperature and hot days (>32 degrees C), and   the likely disappearance of lodgepole pine from southern Idaho by the   end of this century, additional research is needed to determine how to   maintain lodgepole pine forests and their supply of seeds to conserve   one of the few bird species endemic to the continental United States.",1801,NO,RO,,,
"M. K. L. Strauss, M. Kilewo, D. Rentsch, C. Packer",2015,Food supply and poaching limit giraffe abundance in the Serengeti,POPULATION ECOLOGY,505-516,505-516,10.1007/s10144-015-0499-9,"The iconic giraffe, an ecologically important browser, has shown a   substantial decline in numbers across Africa since the 1990s. In   Serengeti National Park, Tanzania, giraffes reached densities of 1.5-2.6   individuals km(-2) in the 1970s coincident with a pulse of Acacia tree   recruitment. However, despite continued increases in woody cover between   the 1980s and the 2000s, giraffe recruitment and survival rates have   declined and density has dropped to only 0.3-0.4 giraffes km(-2). We   used a decision table to investigate how four extrinsic factors may have   contributed to these declines: food supply, predation, parasites, and   poaching, which have all been previously shown to limit Serengeti   ungulate populations. Lower recruitment likely resulted from a reduction   in diet quality, owing to the replacement of preferred trees with   unpalatable species, while decreased adult survival resulted from   illegal harvesting, which appears to have had a greater impact on   giraffe populations bordering the western and northern Serengeti. The   Serengeti giraffe population will likely persist at low-to-moderate   densities until palatable tree species regain their former abundance.   Leslie matrix models suggest that park managers should meanwhile   redouble their efforts to reduce poaching, thereby improving adult   survival.",1802,NO,RO,,,
"John D. Reeve, James T. Cronin",2010,Edge behaviour in a minute parasitic wasp,JOURNAL OF ANIMAL ECOLOGY,483-490,483-490,10.1111/j.1365-2656.2009.01640.x,"P>1. Changes in the density of an organism near a boundary elements   (edge effects) are often thought to be generated by changes in movement   behaviour, but in most cases the mechanism underlying these effects is   unknown.   2. We quantified the movement behaviour of a minute parasitic wasp,   Anagrus columbi, in relation to edges in its habitat. This wasp attacks   eggs of the planthopper Prokelisia crocea, which inhabits a wet prairie   ecosystem composed of patches of its host plant prairie cordgrass   (Spartina pectinata) interspersed within a matrix of mudflat, smooth   brome (Bromus inermis) and native grasses. Two edge types are common in   this system, cordgrass-mudflat and cordgrass-brome.   3. We conducted mark-recapture experiments in which wasps were released   at the cordgrass-matrix edge and 50 cm within cordgrass or matrix, for   both edge types. The marked wasps were recaptured using a grid of sticky   traps. We fitted an advection-diffusion model to these data, yielding   estimates of the diffusion rate and advection coefficient for cordgrass   and matrix, for each release position and edge type.   4. The spatial distribution of wasps was well-described by the   advection-diffusion model. The pattern suggests that marked wasps   strongly biased their movements towards the edge when released in   matrix, and to a lesser extent when released in cordgrass, while edge   releases showed little bias. The advection coefficients were similar for   the two edge types, as were the diffusion rates for the three substrates   (cordgrass, brome, mudflat). The diffusive and advective components of   movement were of comparable magnitude for matrix and cordgrass releases,   suggesting equal amounts of directed and random movement.   5. Our results suggest the wasps are attracted to cordgrass patches   across short distances, and that bias in their movements may concentrate   them at the patch edge. Their edge behaviour is qualitatively different   from that of the host insect.   6. The methodology described here could be readily adapted to other   systems, where direct observations of movement are difficult but   mark-recapture studies are feasible.",1803,NO,RO,,,
"Monika H. Egerer, Heidi Liere, Peter Bichier, Stacy M. Philpott",2018,Cityscape quality and resource manipulation affect natural enemy   biodiversity in and fidelity to urban agroecosystems,LANDSCAPE ECOLOGY,985-998,985-998,10.1007/s10980-018-0645-9,"Complex landscapes with high resource availability can support more   diverse natural enemy communities and better natural pest control by   providing resources and facilitating organism dispersal. Moreover, in   agricultural landscapes, local agroecosystem management can support   biodiversity maintenance and pest control by adding resources in less   complex landscapes with fewer resources. However, we lack an   understanding of how local and landscape factors interact to affect   natural enemy communities and their site fidelity to agroecosystems in   urban landscapes (i.e., cityscapes).   To better understand how local and landscape factors influence natural   enemies in urban agroecosystems, we used urban community gardens as a   model system to test if and how local resource manipulation and   differences in cityscape quality affect natural enemy (ladybird beetles,   parasitoid wasps) communities and their fidelity to urban habitats.   We performed two manipulations. First, we added local floral resources   in 6 of 12 gardens situated in different cityscapes to measure   differences in natural enemy biodiversity. Second, in those 12 gardens,   with and without resource additions, we manipulated populations of a   common natural enemy, Hippodamia convergens, to assess fidelity to the   gardens.   Floral resource additions increased parasitoid abundance and changed   community composition, but had little effect on ladybeetle abundance,   richness or site fidelity. Rather, ladybeetle fidelity to gardens was   lower in gardens in low quality cityscapes with high impervious cover.   Cityscape quality influences natural enemies in and fidelity to gardens.   Landscape-moderated biodiversity patterns observed in rural landscapes   likely differ from urban contexts with implications for pest control.",1804,NO,RO,,,
"R. Ginocchio, V. Carcamo, E. Bustamante, E. Trangolao, L. M. de la Fuente, A. Neaman",2013,Efficacy of fresh and air-dried biosolids as amendments for remediation   of acidic and metal-polluted soils: A short-term laboratory assay,JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION,855-869,855-869,NA,"Biosolids have been used as amendments on mine degraded soils for in   situ immobilization of metals, neutralization, and improvement of   nutritional, microbiological, and physical characteristics to   reestablish a self-sustaining plant community. Fresh and air-dried   biosolids have been used but dried ones are preferred as they are   cheaper to transport, contain less pathogens and are much easier to   handle. The same efficacy has been assumed for both biosolids. The study   evaluated the effects of fresh and air-dried biosolids on physical,   chemical and microbiological characteristics of an acidic and   metal/As-rich soil of the Puchuncav valley, central Chile, and on plant   yield under laboratory conditions. Two doses of each biosolids were used   (50 and 100 ton ha(-1), dry weight). Fresh and air-dried biosolids   similarly increased organic matter, total nitrogen (N) and available N   and phosphorous contents of study soil. However, air-dried biosolids   exhibited lower field capacity and higher wilting point, salinity,   higher levels of dissolved organic carbon, concentrations of total   dissolved copper and zinc, and lower activity of free Cu2+ ions in pore   water. Basal respiration was significantly increased by incorporation of   biosolids into soils, irrespective of being fresh or air-dried ones. In   terms of aerial plant productivity, fresh biosolids and low doses of   air-dried biosolids significantly increased this characteristic.   However, high doses of air-dried biosolids limited aerial biomass and   root cover, probably due to soil salinity and water stress. Therefore,   fresh biosolids are suggested for remediation of this mine degraded   soils.",1805,NO,RO,,,
"Sarah M. Emery, Lukas Bell-Dereske, Jennifer A. Rudgers",2015,"Fungal symbiosis and precipitation alter traits and dune building by the   ecosystem engineer, Ammophila breviligulata",ECOLOGY,927-935,927-935,10.1890/14-1121.1,"Ecosystem engineer species influence their community and ecosystem by   creating or altering the physical structure of habitats. The function of   ecosystem engineers is variable and can depend on both abiotic and   biotic factors. Here we make use of a primary successional system to   evaluate the direct and interactive effects of climate change   (precipitation) and fungal endophyte symbiosis on population traits and   ecosystem function of the ecosystem engineering grass species, Ammophila   breviligulata. We manipulated endophyte presence in A. breviligulata in   combination with rain-out shelters and rainfall additions in a factorial   field experiment established in 2010 on Lake Michigan sand dunes. We   monitored plant traits, survival, growth, and sexual reproduction of A.   breviligulata from 2010-2013, and quantified ecosystem engineering as   the sand accumulation rate. Presence of the endophyte in A.   breviligulata increased vegetative growth by up to 19\%, and reduced   sexual reproduction by up to 46\% across all precipitation treatments.   Precipitation was a less significant factor than endophyte colonization   for A. breviligulata growth. Reduced precipitation increased average   leaf number per tiller but had no other effects on plant traits. Changes   in A. breviligulata traits corresponded to increases in sand   accumulation in plots with the endophyte as well as in plots with   reduced precipitation. Sand accumulation is a key ecosystem function in   these primary successional habitats, and so microbial symbiosis in this   ecosystem engineer could lead to direct effects on the value of these   dune habitats for humans.",1806,NO,RO,,,
"Lee M. Henry, Jordan A. Bannerman, David R. Gillespie, Bernard D. Roitberg",2010,Predator identity and the nature and strength of food web interactions,JOURNAL OF ANIMAL ECOLOGY,1164-1171,1164-1171,10.1111/j.1365-2656.2010.01723.x,"P>1. Most trophic interaction theory assumes that all predators are an   abstract form of risk to which prey respond in a quantitatively similar   manner. This conceptualization can be problematic because recent   empirical work demonstrates that variation in the responses of prey to   different predators can play a key role in structuring communities and   regulating ecosystem function.   2. Predator identity - the species specific response of prey to a   predator - has been proposed as an ultimate mechanism driving the   relative contribution of indirect effects in food webs; however few   studies have explicitly tested this hypothesis.   3. This study explores the impact of predator identity on direct   consumptive (CE) and non-consumptive effects (NCEs), and on the relative   contribution of indirect, density and trait-mediated effects in trophic   cascades within host-parasitoid communities.   4. We systematically compared the individual, host-parasitoid-plant   interactions of two actively foraging parasitoid species with disparate   foraging styles, one aggressive and one furtive, a common aphid host and   plant. Our results demonstrate that the degree of risk aversion by prey   to each particular predator species (i.e. predator identity) is a key   factor driving the nature and strength of direct and indirect   transmission pathways.   5. Both parasitoid species, in general, had a negative impact on plants.   The magnitude of the aphid anti-predator dispersal response was   positively correlated with plant infestation and plant damage. The   qualitative effect of predator-induced infestation of new plants   superseded the quantitative effects of predator-mediated reductions in   aphid numbers.   6. The greatest indirect impact on plants was generated by the   aggressively foraging parasitoid, and the strength of the aphids   anti-predator response (a NCE) antagonistically traded-off with CEs due   to an increased investment in attempting to capture risk-sensitized   prey. In contrast, the furtive parasitoid did not elicit a strong   anti-predator response, had little indirect impact on plants, but   generated very high CEs due to the advantage of ovipositing into a   sedentary prey population.   7. Our data suggest the responses of prey to different predatory cues   may be an important mechanism driving the relative contribution of   transmission pathways in trophic cascades. We conclude that predator   identity is a key factor influencing the nature and strength of food web   interactions.",1807,NO,RO,,,
"Li-Hu Xiong, Xiang Wu, Jian-Jian Lu",2010,Bird Predation on Concealed Insects in a Reed-dominated Estuarine Tidal   Marsh,WETLANDS,1203-1211,1203-1211,10.1007/s13157-010-0104-0,"Insectivorous birds can provide important ecosystem services, including   regulating insect populations. The function of insectivorous birds in   wetland ecosystems, such as tidal marshes, however, remains largely   unexplored. Most studies of top-down interactions between insectivorous   birds and herbivorous insects focus on insects in exposed-feeding   guilds, but rarely on those in concealed-feeding guilds. In a   reed-dominated estuarine tidal marsh, we examined the impacts of   insectivorous birds on three groups of insect herbivores with   concealed-feeding habits, including scale insects, gall-forming fly   larvae, and stem-boring caterpillars. Insectivorous birds attacked   14.0-75.8\% of reed shoots infested with scale insects, 13.3-20.7\% with   gall-forming fly larvae, and 8.0-100.0\% with stem-boring caterpillars.   Bird predation also significantly changed the abundance of herbivores,   reducing scale insects by 36.7-85.9\%, gall-forming fly larvae by   33.3-46.0\%, and stem-boring caterpillars by 77.0-100.0\%. Scale insects   and stem-boring caterpillars suffered bird predation during different   periods of the growing season. Our study demonstrated significant   impacts of bird predation on concealed-feeding insects in a   reed-dominant tidal marsh, highlighting the role of insectivorous birds   in vegetated wetland ecosystems.",1808,NO,RO,,,
"Karina Antunez, Matilde Anido, Belen Branchiccela, Jorge Harriet, Juan Campa, Ciro Invernizzi, Estela Santos, Mariano Higes, Raquel Martin-Hernandez, Pablo Zunino",2015,Seasonal Variation of Honeybee Pathogens and its Association with Pollen   Diversity in Uruguay,MICROBIAL ECOLOGY,522-533,522-533,10.1007/s00248-015-0594-7,"Honeybees are susceptible to a wide range of pathogens, which have been   related to the occurrence of colony loss episodes reported mainly in   north hemisphere countries. Their ability to resist those infections is   compromised if they are malnourished or exposed to pesticides. The aim   of the present study was to carry out an epidemiological study in   Uruguay, South America, in order to evaluate the dynamics and   interaction of honeybee pathogens and evaluate their association with   the presence of external stress factors such as restricted pollen   diversity and presence of agrochemicals. We monitored 40 colonies in two   apiaries over 24 months, regularly quantifying colony strength, parasite   and pathogen status, and pollen diversity. Chlorinated pesticides,   phosphorus, pyrethroid, fipronil, or sulfas were not found in stored   pollen in any colony or season. Varroa destructor was widespread in   March (end of summer-beginning of autumn), decreasing after acaricide   treatments. Viruses ABPV, DWV, and SBV presented a similar trend, while   IAPV and KBV were not detected. Nosema ceranae was detected along the   year while Nosema apis was detected only in one sample. Fifteen percent   of the colonies died, being associated to high V. destructor mite load   in March and high N. ceranae spore loads in September. Although similar   results have been reported in north hemisphere countries, this is the   first study of these characteristics in Uruguay, highlighting the   regional importance. On the other side, colonies with pollen of diverse   botanical origins showed reduced viral infection levels, suggesting that   an adequate nutrition is important for the development of healthy   colonies.",1809,NO,RO,,,
"Ashley B. Bennett, Claudio Gratton",2012,Local and landscape scale variables impact parasitoid assemblages across   an urbanization gradient,LANDSCAPE AND URBAN PLANNING,26-33,26-33,10.1016/j.landurbplan.2011.09.007,"Urbanization is a major driver of land cover change worldwide, yet   little is known about how urbanization affects beneficial arthropod   communities. This study examined how local and landscape scale variables   associated with urbanization influenced parasitic Hymenoptera abundance   and diversity in residential and commercial properties along a rural to   urban landscape gradient in Wisconsin. At a landscape scale, 300 m   surrounding sites, land cover percentages were calculated for five cover   classes: impervious cover, forest, grassland, agriculture, and urban   green space. In addition, habitat diversity (Simpson's index) was   calculated for the landscape surrounding study sites. At a local scale   (within the boundaries of an individual property), flower diversity,   flower area, tree density, and hardscape were measured and related to   parasitoid abundance and diversity. During 2006 and 2007, parasitoids   were sampled twice a month June-August using yellow sticky cards.   Parasitoid abundance was a positive function of flower diversity, a   local scale variable. The positive relationship between parasitoid   abundance and flower diversity only occurred in areas containing high to   moderate levels of urban development, suggesting parasitoids locally   benefited from the increased availability of floral resources in urban   but not rural sites. Parasitoid diversity decreased as impervious cover   increased in the surrounding landscape. Parasitoid diversity decreased   by approximately 10\% in highly urbanized sites relative to rural sites,   a pattern driven by several parasitoid families not detected in urban   sites. These results suggest conservation strategies that focus on   landscape variables at multiple scales can play an integral role in   preserving beneficial arthropods across urban landscapes. Published by   Elsevier B.V.",1810,NO,RO,,,
"Ignacio M. Hernandez-Agramonte, Maria Semmartin",2016,The role of grazing intensity and preference on grass-fungal endophyte   symbiosis in a Patagonian steppe,JOURNAL OF ARID ENVIRONMENTS,122-124,122-124,10.1016/j.jaridenv.2016.07.006,"The symbiosis between cool-season grasses and fungi of the genus   Epichloe is widespread, but highly variable in natural ecosystems.   Biotic and abiotic controls underlying its distribution patterns have   been difficult to establish, but might be related to a greater capacity   of infected plants to deal with drought and herbivory. In this study we   examined the relationship between grazing intensity and symbiosis   frequency in plant species differentially preferred by herbivores. In   all the grass species found in the studied Patagonian steppe, we   determined the infection frequency along a grazing gradient by sheep   (ungrazed, moderate- and intense-grazing). Three out of five preferred   species and one out of four non-preferred species presented the   symbiosis. Within the group of species having the symbiosis, intense   grazing decreased the infection frequency of the preferred species while   the frequency of the non-preferred species remained constant. These   changes of infection frequency were correlated with changes in tiller   biomass of hosts suggesting that symbiosis frequency could depend on   overall plant performance. Our results suggest that high grazing   intensity could weaken the relationship between these endophytes and   their palatable hosts, eventually making them even more vulnerable to   further grazing. (C) 2016 Elsevier Ltd. All rights reserved.",1811,NO,RO,,,
